case_id,time,time_fraction,x,exact_density,cse_density,absolute_density_error,cse_blend,fno_operator_density,fno_operator_absolute_density_error,hllc_piecewise_constant_density,hllc_piecewise_constant_absolute_density_error,hllc_fixed_mc_subcell_density,hllc_fixed_mc_subcell_absolute_density_error,physics_gated_dkan_fv_sod_neighbourhood_density,physics_gated_dkan_fv_sod_neighbourhood_absolute_density_error,physics_gated_dkan_fv_engineering_density,physics_gated_dkan_fv_engineering_absolute_density_error,hllc_muscl_fine_density,hllc_muscl_fine_absolute_density_error
stress05,0.0,0.0,0.1376953125,0.2,0.2,0.0,5.027656769075205e-05,0.16734727,0.032652732729911815,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1396484375,0.2,0.2,0.0,5.027656769075205e-05,0.16677558,0.03322441577911378,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1416015625,0.2,0.2,0.0,5.027656769075205e-05,0.16615184,0.03384816348552705,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1435546875,0.2,0.2,0.0,5.027656769075205e-05,0.16547109,0.034528908133506786,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1455078125,0.2,0.2,0.0,5.027656769075205e-05,0.16472764,0.03527235686779023,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1474609375,0.2,0.2,0.0,5.027656769075205e-05,0.16391386,0.03608613908290864,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1494140625,0.2,0.2,0.0,5.027656769075205e-05,0.16301943,0.03698056638240815,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1513671875,0.2,0.2,0.0,5.027656769075205e-05,0.16203144,0.037968558073043834,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1533203125,0.2,0.2,0.0,5.027656769075205e-05,0.16093613,0.039063867926597606,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1552734375,0.2,0.2,0.0,5.027656769075205e-05,0.15972078,0.040279221534729015,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1572265625,0.2,0.2,0.0,5.027656769075205e-05,0.15837564,0.04162436425685884,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1591796875,0.2,0.2,0.0,5.027656769075205e-05,0.15689664,0.04310336410999299,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1611328125,0.2,0.2,0.0,5.027656769075205e-05,0.15528649,0.0447135090827942,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1630859375,0.2,0.2,0.0,5.027656769075205e-05,0.15355514,0.046444860100746166,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1650390625,0.2,0.2,0.0,5.027656769075205e-05,0.15171877,0.04828123450279237,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1669921875,0.2,0.2,0.0,5.027656769075205e-05,0.14979838,0.050201621651649486,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1689453125,0.2,0.2,0.0,5.027656769075205e-05,0.14781739,0.05218261182308198,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1708984375,0.2,0.2,0.0,5.027656769075205e-05,0.14579962,0.05420037806034089,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1728515625,0.2,0.2,0.0,5.027656769075205e-05,0.14376801,0.05623198747634889,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1748046875,0.2,0.2,0.0,5.027656769075205e-05,0.14174356,0.05825644433498384,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1767578125,0.2,0.2,0.0,5.027656769075205e-05,0.13974482,0.060255181789398204,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1787109375,0.2,0.2,0.0,5.027656769075205e-05,0.137788,0.06221200227737428,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1806640625,0.2,0.2,0.0,5.027656769075205e-05,0.13588732,0.06411267518997193,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1826171875,0.2,0.2,0.0,5.027656769075205e-05,0.13405482,0.06594517529010774,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1845703125,0.2,0.2,0.0,5.027656769075205e-05,0.1323007,0.0676992952823639,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1865234375,0.2,0.2,0.0,5.027656769075205e-05,0.1306336,0.06936640739440919,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1884765625,0.2,0.2,0.0,5.027656769075205e-05,0.12906033,0.07093967199325563,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
stress05,0.0,0.0,0.1904296875,0.2,0.2,0.0,5.027656769075205e-05,0.12758684,0.07241315841674806,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,0.0
