x,exact_density,piecewise_density,fixed_mc_density,fine_hllc_density,dkan_fv_density,dkan_fv_min_density,dkan_fv_max_density,legacy_dkan_fv_density,legacy_dkan_fv_min_density,legacy_dkan_fv_max_density,dkan_tv2_density,dkan_tv2_min_density,dkan_tv2_max_density,fno_density,fno_min_density,fno_max_density,exact_velocity,piecewise_velocity,fixed_mc_velocity,fine_hllc_velocity,dkan_fv_velocity,dkan_fv_min_velocity,dkan_fv_max_velocity,legacy_dkan_fv_velocity,legacy_dkan_fv_min_velocity,legacy_dkan_fv_max_velocity,dkan_tv2_velocity,dkan_tv2_min_velocity,dkan_tv2_max_velocity,fno_velocity,fno_min_velocity,fno_max_velocity,exact_pressure,piecewise_pressure,fixed_mc_pressure,fine_hllc_pressure,dkan_fv_pressure,dkan_fv_min_pressure,dkan_fv_max_pressure,legacy_dkan_fv_pressure,legacy_dkan_fv_min_pressure,legacy_dkan_fv_max_pressure,dkan_tv2_pressure,dkan_tv2_min_pressure,dkan_tv2_max_pressure,fno_pressure,fno_min_pressure,fno_max_pressure
0.8037109375,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.37665722,0.3689835,0.39018866,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2576736,-0.28222623,-0.25099286,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.2533533,0.2437503,0.2759835
0.8056640625,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.38160354,0.37400284,0.3918901,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.24984923,-0.27039978,-0.2461305,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.25813955,0.24708529,0.2785903
0.8076171875,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.38665348,0.37865543,0.39385575,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.24240884,-0.25888082,-0.24053487,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.2627748,0.25063586,0.28109866
0.8095703125,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.39162934,0.3828155,0.3959412,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.23540065,-0.24790409,-0.234323,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.26714763,0.25429946,0.28342405
0.8115234375,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.39635304,0.38639417,0.39800093,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.22886929,-0.23767611,-0.22765824,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.27117524,0.25796127,0.28548628
0.8134765625,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.39989853,0.3893519,0.40065998,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.22285023,-0.22837248,-0.22074065,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.2748117,0.2615014,0.28721568
0.8154296875,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.40151477,0.39170393,0.4044118,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.21736458,-0.22013602,-0.21379498,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.27805024,0.26480204,0.2885567
0.8173828125,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.40275684,0.3935183,0.40750742,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.21241882,-0.21307495,-0.20705393,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.2809182,0.26775596,0.2894747
0.8193359375,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.40356457,0.3949051,0.40989125,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.20725942,-0.20800552,-0.20073813,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.2834675,0.2702749,0.28995967
0.8212890625,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.4039151,0.39599982,0.41155645,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2027162,-0.20411086,-0.19504029,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.28576162,0.2722964,0.29002872
0.8232421875,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.40382344,0.39694443,0.41254312,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.19942462,-0.20072225,-0.19010958,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.28786337,0.27378803,0.2897229
0.8251953125,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.40334004,0.39786842,0.41293338,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.1973106,-0.1978355,-0.18603957,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.28910547,0.27474964,0.2898245
0.8271484375,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.40254655,0.39887467,0.4128411,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.19546038,-0.19624612,-0.18286446,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.2882525,0.27521175,0.29167983
0.8291015625,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.4015465,0.4000291,0.41239986,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.19362262,-0.19605452,-0.18056053,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.28724632,0.2752306,0.2934447
0.8310546875,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.392463,0.40135852,0.40045702,0.41175008,-0.251675,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.2516749999999999,-0.1923596,-0.19651914,-0.17905298,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.283836,0.28616628,0.27488214,0.29511592
