case_id,time,time_fraction,method,density_loss,velocity_loss,pressure_loss,case_evaluation_loss
stress04,0.012499999999999999,0.08333333333333333,fno_operator,0.20324495074699822,0.36144346450265685,0.30789151988580854,0.2828042659948357
stress04,0.012499999999999999,0.08333333333333333,hllc_piecewise_constant,0.037369778310681404,0.06845388272132805,0.058801725849713396,0.053182599377965066
stress04,0.012499999999999999,0.08333333333333333,hllc_fixed_mc_subcell,0.02937242853980417,0.058709596610947726,0.045734104384426974,0.04288410759547967
stress04,0.012499999999999999,0.08333333333333333,physics_gated_dkan_fv_sod_neighbourhood,0.02937205143181127,0.0587087207003204,0.04573362871015478,0.042883562122626645
stress04,0.012499999999999999,0.08333333333333333,physics_gated_dkan_fv_engineering,0.02511157501046731,0.05009806717671555,0.03875054944379511,0.036530666509873945
stress04,0.012499999999999999,0.08333333333333333,hllc_muscl_fine,0.017831464766595174,0.033241417652568356,0.02711745723212985,0.025237045276968947
stress04,0.024999999999999998,0.16666666666666666,fno_operator,0.19297412960650362,0.36437133907298985,0.2984114378628901,0.2758160840678356
stress04,0.024999999999999998,0.16666666666666666,hllc_piecewise_constant,0.033384845411111995,0.061509175163231594,0.052173623898284394,0.04749487605398282
stress04,0.024999999999999998,0.16666666666666666,hllc_fixed_mc_subcell,0.028084329052900814,0.052724158213347284,0.04415235688365561,0.0402849225446595
stress04,0.024999999999999998,0.16666666666666666,physics_gated_dkan_fv_sod_neighbourhood,0.02808079159158165,0.05271692339877902,0.04414680642368188,0.04027970040720709
stress04,0.024999999999999998,0.16666666666666666,physics_gated_dkan_fv_engineering,0.02570760870030813,0.04800205146105106,0.04047791621451486,0.036828147627691786
stress04,0.024999999999999998,0.16666666666666666,hllc_muscl_fine,0.013092724242501949,0.022076407332326912,0.020588997609833428,0.018121655675945265
stress04,0.0375,0.25,fno_operator,0.19103654434924436,0.3700191354327608,0.28779075411588845,0.27298523523173385
stress04,0.0375,0.25,hllc_piecewise_constant,0.033947130566599246,0.060947910458475925,0.05135201777047695,0.04736306526734073
stress04,0.0375,0.25,hllc_fixed_mc_subcell,0.02944299339341791,0.052798914377881076,0.044203352063568783,0.040959444019421205
stress04,0.0375,0.25,physics_gated_dkan_fv_sod_neighbourhood,0.029446659470040073,0.052810304216803126,0.04420957683979315,0.040966011927391854
stress04,0.0375,0.25,physics_gated_dkan_fv_engineering,0.02812951179012829,0.0510317543230851,0.042216849000447976,0.03927921828247672
stress04,0.0375,0.25,hllc_muscl_fine,0.014045120802126469,0.028664728077999118,0.020682311815606078,0.020268617590117437
stress04,0.049999999999999996,0.3333333333333333,fno_operator,0.19259157222714746,0.3747603846861079,0.2842513616986073,0.27375653976416187
stress04,0.049999999999999996,0.3333333333333333,hllc_piecewise_constant,0.036206796611389105,0.06685923746961797,0.05496346831272169,0.05105150509815184
stress04,0.049999999999999996,0.3333333333333333,hllc_fixed_mc_subcell,0.02990038985001678,0.05315901699309871,0.0454768226204011,0.04165635847368536
stress04,0.049999999999999996,0.3333333333333333,physics_gated_dkan_fv_sod_neighbourhood,0.029823533807414274,0.05301939933046086,0.04536047441032817,0.04154867364614044
stress04,0.049999999999999996,0.3333333333333333,physics_gated_dkan_fv_engineering,0.02630226633942456,0.04655892127908728,0.040039953542739024,0.03660130317566954
stress04,0.049999999999999996,0.3333333333333333,hllc_muscl_fine,0.01568240644019938,0.02681170659129387,0.02444183811847791,0.021741541972691836
stress04,0.06249999999999999,0.41666666666666663,fno_operator,0.1993683493365299,0.3861527413617391,0.2870731959127596,0.2806312257725396
stress04,0.06249999999999999,0.41666666666666663,hllc_piecewise_constant,0.02366769420022691,0.04734880560843012,0.0345478264090862,0.03382947324067308
stress04,0.06249999999999999,0.41666666666666663,hllc_fixed_mc_subcell,0.025933560189019458,0.050945868568314484,0.038005184834231126,0.03689249159962309
stress04,0.06249999999999999,0.41666666666666663,physics_gated_dkan_fv_sod_neighbourhood,0.025943045647169455,0.05096099213307686,0.038019690130540754,0.03690533362696227
stress04,0.06249999999999999,0.41666666666666663,physics_gated_dkan_fv_engineering,0.026803098069405767,0.05223628074144205,0.03933160411156506,0.03804517919169351
stress04,0.06249999999999999,0.41666666666666663,hllc_muscl_fine,0.011917684129585337,0.02376597001477436,0.017701274031317583,0.017115278889630773
stress04,0.075,0.5,fno_operator,0.2056286876966436,0.40635016133050017,0.29080100262789327,0.2896409833860804
stress04,0.075,0.5,hllc_piecewise_constant,0.03547130666123761,0.07344977312884232,0.052117319523930464,0.05139843617955434
stress04,0.075,0.5,hllc_fixed_mc_subcell,0.028978294982205968,0.0631191517227251,0.042343458390276534,0.042625887677020934
stress04,0.075,0.5,physics_gated_dkan_fv_sod_neighbourhood,0.02897710429409396,0.06311756377639934,0.042341887154240296,0.04262441915998324
stress04,0.075,0.5,physics_gated_dkan_fv_engineering,0.026153850009082883,0.05736280653787793,0.03815470318319361,0.038539377887831745
stress04,0.075,0.5,hllc_muscl_fine,0.015586813441616406,0.033945516701265194,0.02226192039342456,0.022752762252204704
stress04,0.0875,0.5833333333333334,fno_operator,0.20887685871446915,0.42993461426747287,0.294783872552686,0.2980337768120612
stress04,0.0875,0.5833333333333334,hllc_piecewise_constant,0.03161102356190352,0.06738734741318798,0.046014384965661424,0.046107351958820576
stress04,0.0875,0.5833333333333334,hllc_fixed_mc_subcell,0.026769228438863153,0.058130285207634975,0.038866354392583034,0.03925280570820965
stress04,0.0875,0.5833333333333334,physics_gated_dkan_fv_sod_neighbourhood,0.026763194482303902,0.05811631148964249,0.03885722542547907,0.03924363790578459
stress04,0.0875,0.5833333333333334,physics_gated_dkan_fv_engineering,0.024392674090425222,0.05283873763212457,0.03529982649453953,0.03569944565956296
stress04,0.0875,0.5833333333333334,hllc_muscl_fine,0.013180665170101307,0.02482804009990007,0.019891024641880205,0.018671489887526305
stress04,0.09999999999999999,0.6666666666666666,fno_operator,0.21450298730385978,0.45728018092861167,0.30336378117113416,0.30987971713145274
stress04,0.09999999999999999,0.6666666666666666,hllc_piecewise_constant,0.03156218056067257,0.06752379235205379,0.045722846253774097,0.04601707687763733
stress04,0.09999999999999999,0.6666666666666666,hllc_fixed_mc_subcell,0.02798231004101129,0.060105331012252,0.040292678404221585,0.040770017543053864
