case_id,time,time_fraction,x,exact_density,cse_density,absolute_density_error,cse_blend,fno_operator_density,fno_operator_absolute_density_error,hllc_piecewise_constant_density,hllc_piecewise_constant_absolute_density_error,hllc_fixed_mc_subcell_density,hllc_fixed_mc_subcell_absolute_density_error,physics_gated_dkan_fv_sod_neighbourhood_density,physics_gated_dkan_fv_sod_neighbourhood_absolute_density_error,physics_gated_dkan_fv_engineering_density,physics_gated_dkan_fv_engineering_absolute_density_error,hllc_muscl_fine_density,hllc_muscl_fine_absolute_density_error
stress01,0.0,0.0,0.0009765625,1.0,1.0,0.0,1.0896639682550106e-06,0.9563883,0.04361170530319214,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0029296875,1.0,1.0,0.0,1.0896639682550106e-06,0.98650926,0.013490736484527588,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0048828125,1.0,1.0,0.0,1.0896639682550106e-06,0.96993804,0.030061960220336914,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0068359375,1.0,1.0,0.0,1.0896639682550106e-06,0.9225764,0.0774235725402832,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0087890625,1.0,1.0,0.0,1.0896639682550106e-06,0.86887354,0.13112646341323853,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0107421875,1.0,1.0,0.0,1.0896639682550106e-06,0.8317963,0.1682037115097046,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0126953125,1.0,1.0,0.0,1.0896639682550106e-06,0.8208738,0.17912620306015015,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0146484375,1.0,1.0,0.0,1.0896639682550106e-06,0.810618,0.18938201665878296,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0166015625,1.0,1.0,0.0,1.0896639682550106e-06,0.8020979,0.19790208339691162,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0185546875,1.0,1.0,0.0,1.0896639682550106e-06,0.7961455,0.203854501247406,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0205078125,1.0,1.0,0.0,1.0896639682550106e-06,0.7933889,0.20661109685897827,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0224609375,1.0,1.0,0.0,1.0896639682550106e-06,0.7942523,0.20574772357940674,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0244140625,1.0,1.0,0.0,1.0896639682550106e-06,0.7989229,0.20107710361480713,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0263671875,1.0,1.0,0.0,1.0896639682550106e-06,0.8072881,0.19271188974380493,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0283203125,1.0,1.0,0.0,1.0896639682550106e-06,0.8188576,0.1811423897743225,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0302734375,1.0,1.0,0.0,1.0896639682550106e-06,0.83271027,0.16728973388671875,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0322265625,1.0,1.0,0.0,1.0896639682550106e-06,0.84754133,0.15245866775512695,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0341796875,1.0,1.0,0.0,1.0896639682550106e-06,0.86187315,0.13812685012817383,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0361328125,1.0,1.0,0.0,1.0896639682550106e-06,0.87441117,0.12558883428573608,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0380859375,1.0,1.0,0.0,1.0896639682550106e-06,0.88439685,0.11560314893722534,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0400390625,1.0,1.0,0.0,1.0896639682550106e-06,0.8917549,0.10824507474899292,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0419921875,1.0,1.0,0.0,1.0896639682550106e-06,0.8969534,0.10304659605026245,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0439453125,1.0,1.0,0.0,1.0896639682550106e-06,0.900687,0.09931302070617676,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0458984375,1.0,1.0,0.0,1.0896639682550106e-06,0.9035843,0.0964156985282898,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0478515625,1.0,1.0,0.0,1.0896639682550106e-06,0.90607136,0.09392863512039185,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0498046875,1.0,1.0,0.0,1.0896639682550106e-06,0.9083935,0.0916064977645874,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0517578125,1.0,1.0,0.0,1.0896639682550106e-06,0.91071683,0.08928316831588745,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0537109375,1.0,1.0,0.0,1.0896639682550106e-06,0.91321963,0.0867803692817688,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0556640625,1.0,1.0,0.0,1.0896639682550106e-06,0.91613793,0.0838620662689209,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0576171875,1.0,1.0,0.0,1.0896639682550106e-06,0.91976213,0.08023786544799805,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0595703125,1.0,1.0,0.0,1.0896639682550106e-06,0.92440474,0.07559525966644287,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0615234375,1.0,1.0,0.0,1.0896639682550106e-06,0.9303592,0.06964081525802612,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0634765625,1.0,1.0,0.0,1.0896639682550106e-06,0.9378556,0.06214439868927002,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0654296875,1.0,1.0,0.0,1.0896639682550106e-06,0.94702023,0.05297976732254028,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0673828125,1.0,1.0,0.0,1.0896639682550106e-06,0.957843,0.042156994342803955,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0693359375,1.0,1.0,0.0,1.0896639682550106e-06,0.9701585,0.029841482639312744,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0712890625,1.0,1.0,0.0,1.0896639682550106e-06,0.9836489,0.01635110378265381,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0732421875,1.0,1.0,0.0,1.0896639682550106e-06,0.9978765,0.0021234750747680664,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0751953125,1.0,1.0,0.0,1.0896639682550106e-06,1.0123382,0.01233816146850586,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0771484375,1.0,1.0,0.0,1.0896639682550106e-06,1.0265225,0.026522517204284668,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0791015625,1.0,1.0,0.0,1.0896639682550106e-06,1.0399585,0.03995847702026367,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0810546875,1.0,1.0,0.0,1.0896639682550106e-06,1.0522466,0.0522465705871582,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0830078125,1.0,1.0,0.0,1.0896639682550106e-06,1.0630764,0.06307637691497803,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0849609375,1.0,1.0,0.0,1.0896639682550106e-06,1.0722414,0.07224142551422119,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0869140625,1.0,1.0,0.0,1.0896639682550106e-06,1.0796542,0.07965421676635742,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0888671875,1.0,1.0,0.0,1.0896639682550106e-06,1.0853566,0.08535659313201904,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0908203125,1.0,1.0,0.0,1.0896639682550106e-06,1.070656,0.0706559419631958,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0927734375,1.0,1.0,0.0,1.0896639682550106e-06,1.040767,0.04076695442199707,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0947265625,1.0,1.0,0.0,1.0896639682550106e-06,1.0136553,0.013655304908752441,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0966796875,1.0,1.0,0.0,1.0896639682550106e-06,0.9900088,0.009991228580474854,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.0986328125,1.0,1.0,0.0,1.0896639682550106e-06,0.97027135,0.02972865104675293,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1005859375,1.0,1.0,0.0,1.0896639682550106e-06,0.95467305,0.045326948165893555,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1025390625,1.0,1.0,0.0,1.0896639682550106e-06,0.94326633,0.056733667850494385,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1044921875,1.0,1.0,0.0,1.0896639682550106e-06,0.9359564,0.06404358148574829,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1064453125,1.0,1.0,0.0,1.0896639682550106e-06,0.93252814,0.06747186183929443,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1083984375,1.0,1.0,0.0,1.0896639682550106e-06,0.9326577,0.06734228134155273,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1103515625,1.0,1.0,0.0,1.0896639682550106e-06,0.9359187,0.06408131122589111,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1123046875,1.0,1.0,0.0,1.0896639682550106e-06,0.9417861,0.058213889598846436,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1142578125,1.0,1.0,0.0,1.0896639682550106e-06,0.94963765,0.050362348556518555,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1162109375,1.0,1.0,0.0,1.0896639682550106e-06,0.95876133,0.04123866558074951,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1181640625,1.0,1.0,0.0,1.0896639682550106e-06,0.968369,0.0316309928894043,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1201171875,1.0,1.0,0.0,1.0896639682550106e-06,0.9776233,0.022376716136932373,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1220703125,1.0,1.0,0.0,1.0896639682550106e-06,0.98567843,0.014321565628051758,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1240234375,1.0,1.0,0.0,1.0896639682550106e-06,0.99173665,0.008263349533081055,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1259765625,1.0,1.0,0.0,1.0896639682550106e-06,0.9951148,0.004885196685791016,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1279296875,1.0,1.0,0.0,1.0896639682550106e-06,0.9953178,0.004682183265686035,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1298828125,1.0,1.0,0.0,1.0896639682550106e-06,0.9921003,0.007899701595306396,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1318359375,1.0,1.0,0.0,1.0896639682550106e-06,0.9855126,0.014487385749816895,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1337890625,1.0,1.0,0.0,1.0896639682550106e-06,0.9759098,0.024090170860290527,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1357421875,1.0,1.0,0.0,1.0896639682550106e-06,0.9639191,0.036080896854400635,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1376953125,1.0,1.0,0.0,1.0896639682550106e-06,0.9503675,0.049632489681243896,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1396484375,1.0,1.0,0.0,1.0896639682550106e-06,0.9361808,0.06381922960281372,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1416015625,1.0,1.0,0.0,1.0896639682550106e-06,0.9244302,0.07556980848312378,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1435546875,1.0,1.0,0.0,1.0896639682550106e-06,0.922027,0.07797300815582275,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1455078125,1.0,1.0,0.0,1.0896639682550106e-06,0.91994965,0.08005034923553467,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1474609375,1.0,1.0,0.0,1.0896639682550106e-06,0.91856277,0.08143723011016846,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1494140625,1.0,1.0,0.0,1.0896639682550106e-06,0.91819096,0.08180904388427734,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1513671875,1.0,1.0,0.0,1.0896639682550106e-06,0.9191039,0.08089607954025269,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1533203125,1.0,1.0,0.0,1.0896639682550106e-06,0.9214972,0.07850277423858643,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1552734375,1.0,1.0,0.0,1.0896639682550106e-06,0.92547023,0.07452976703643799,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1572265625,1.0,1.0,0.0,1.0896639682550106e-06,0.93101376,0.06898623704910278,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1591796875,1.0,1.0,0.0,1.0896639682550106e-06,0.9380194,0.061980605125427246,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1611328125,1.0,1.0,0.0,1.0896639682550106e-06,0.9463008,0.05369919538497925,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
stress01,0.0,0.0,0.1630859375,1.0,1.0,0.0,1.0896639682550106e-06,0.9556234,0.04437661170959473,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
