case_id,time,time_fraction,method,density_loss,velocity_loss,pressure_loss,case_evaluation_loss
id18,0.013642,0.08333333333333334,fno_operator,0.13914524619860474,0.7723003615311795,0.15411965155101784,0.25490061113690915
id18,0.013642,0.08333333333333334,hllc_piecewise_constant,0.034039653046479386,0.19227259968677918,0.028281035985861288,0.056990081651975916
id18,0.013642,0.08333333333333334,hllc_fixed_mc_subcell,0.02944399557624061,0.16188551710208912,0.023246348837299445,0.048030801118690784
id18,0.013642,0.08333333333333334,physics_gated_dkan_fv_sod_neighbourhood,0.029271896529061314,0.15848475226273034,0.022860281261165353,0.04733401078050854
id18,0.013642,0.08333333333333334,physics_gated_dkan_fv_engineering,0.026873703996152763,0.11824538745885503,0.020111995396292777,0.039981182326491796
id18,0.013642,0.08333333333333334,hllc_muscl_fine,0.01446688229204293,0.060194772588530676,0.008454635969264714,0.019454028433804987
id18,0.027284,0.16666666666666669,fno_operator,0.13027019678662105,0.5498376859577456,0.10931105522538731,0.19857041937492317
id18,0.027284,0.16666666666666669,hllc_piecewise_constant,0.029217125168463687,0.12334079539024223,0.02075141653807434,0.04213056900190577
id18,0.027284,0.16666666666666669,hllc_fixed_mc_subcell,0.028420203547572756,0.12457020559446337,0.019929950987254565,0.04132211404478172
id18,0.027284,0.16666666666666669,physics_gated_dkan_fv_sod_neighbourhood,0.028429565285134385,0.12461250137001466,0.01993835388880339,0.041337135420875776
id18,0.027284,0.16666666666666669,physics_gated_dkan_fv_engineering,0.03125308039255971,0.14410120501199253,0.02326222913047364,0.04714155713099143
id18,0.027284,0.16666666666666669,hllc_muscl_fine,0.014735947223924609,0.05122230133824274,0.008865739354783807,0.018844474644766185
id18,0.040926,0.25,fno_operator,0.11152928075128153,0.4290917848241132,0.07761495784507091,0.15486793555060216
id18,0.040926,0.25,hllc_piecewise_constant,0.03653771771889398,0.16088607322085755,0.025102852953590524,0.052843833648686216
id18,0.040926,0.25,hllc_fixed_mc_subcell,0.03214129453547689,0.14328129541711995,0.02153703303644225,0.04628918980025347
id18,0.040926,0.25,physics_gated_dkan_fv_sod_neighbourhood,0.031622277751311295,0.14006781606094987,0.021093156305219664,0.045375806691252366
id18,0.040926,0.25,physics_gated_dkan_fv_engineering,0.029711076697911704,0.12649110468129682,0.020081196768579397,0.04225933472794015
id18,0.040926,0.25,hllc_muscl_fine,0.01959833428609506,0.08893621165556909,0.011780895579126448,0.02738369388562092
id18,0.054568,0.33333333333333337,fno_operator,0.09499807601989459,0.3484608266997369,0.06365385562042837,0.12820289403881893
id18,0.054568,0.33333333333333337,hllc_piecewise_constant,0.035917385939155055,0.13999713469976735,0.023733547764095038,0.0492336662229894
id18,0.054568,0.33333333333333337,hllc_fixed_mc_subcell,0.032345918291187964,0.12890419270678216,0.020736275123141676,0.04421867839499227
id18,0.054568,0.33333333333333337,physics_gated_dkan_fv_sod_neighbourhood,0.03235132807552638,0.12886441110485403,0.020727983823131076,0.04421069981505471
id18,0.054568,0.33333333333333337,physics_gated_dkan_fv_engineering,0.026811312759168437,0.09912750409507698,0.01584870523380415,0.03479381201849095
id18,0.054568,0.33333333333333337,hllc_muscl_fine,0.018248266324729586,0.0696693666596913,0.009645868826566015,0.023060476396311952
id18,0.06820999999999999,0.41666666666666663,fno_operator,0.08884869006253945,0.2751354892132902,0.05715300467983935,0.11179238882752969
id18,0.06820999999999999,0.41666666666666663,hllc_piecewise_constant,0.03655447888950331,0.1336674751596532,0.023627055600363045,0.048692116046363774
id18,0.06820999999999999,0.41666666666666663,hllc_fixed_mc_subcell,0.03199993801753909,0.11774939750537448,0.020190047062032618,0.042372268993549886
id18,0.06820999999999999,0.41666666666666663,physics_gated_dkan_fv_sod_neighbourhood,0.03132650314556106,0.11420511407427246,0.019586383273252277,0.041227206305396134
id18,0.06820999999999999,0.41666666666666663,physics_gated_dkan_fv_engineering,0.02922656457175233,0.10022649898910034,0.017618702079843514,0.03723157546241604
id18,0.06820999999999999,0.41666666666666663,hllc_muscl_fine,0.015701870943594255,0.053569281127725236,0.008047603989043806,0.0189166664589977
id18,0.081852,0.5,fno_operator,0.09184515240388288,0.2560622100878216,0.055934812481547344,0.10957075102004446
id18,0.081852,0.5,hllc_piecewise_constant,0.03611586263314657,0.11766025910656806,0.022871639134476797,0.04597711266658265
id18,0.081852,0.5,hllc_fixed_mc_subcell,0.03220574789342482,0.10651525008029253,0.019784807656143873,0.04079049769363046
id18,0.081852,0.5,physics_gated_dkan_fv_sod_neighbourhood,0.03219077214495521,0.1064632975456902,0.01977350326866364,0.04076977449001975
id18,0.081852,0.5,physics_gated_dkan_fv_engineering,0.024103085163242725,0.07844276197001072,0.014988732508060307,0.030488084566917838
id18,0.081852,0.5,hllc_muscl_fine,0.015483525543410809,0.04202939818223569,0.007601101390840506,0.01703857161426406
id18,0.095494,0.5833333333333334,fno_operator,0.0978724226229043,0.2428990244060871,0.053677502598621134,0.10846579494262037
id18,0.095494,0.5833333333333334,hllc_piecewise_constant,0.03678809228820056,0.11425354918100064,0.02296861163309729,0.045874418326330726
