x,reference_density,fno_operator_density,hllc_piecewise_constant_density,hllc_fixed_mc_subcell_density,physics_gated_dkan_fv_sod_neighbourhood_density,sensor_gated_dkan_fv_engineering_tv_trust_0.02_density,hllc_muscl_fine_density,reference_velocity,fno_operator_velocity,hllc_piecewise_constant_velocity,hllc_fixed_mc_subcell_velocity,physics_gated_dkan_fv_sod_neighbourhood_velocity,sensor_gated_dkan_fv_engineering_tv_trust_0.02_velocity,hllc_muscl_fine_velocity,reference_pressure,fno_operator_pressure,hllc_piecewise_constant_pressure,hllc_fixed_mc_subcell_pressure,physics_gated_dkan_fv_sod_neighbourhood_pressure,sensor_gated_dkan_fv_engineering_tv_trust_0.02_pressure,hllc_muscl_fine_pressure
0.0009765625,0.14592194146768112,0.8551133275032043,0.1562620750215839,0.1562620750215839,0.1562620750215839,0.1562620750215839,0.1481523146878503,0.014610728978726274,-0.2556400001049042,0.04761170407417951,0.04761170407417951,0.04761170407417951,0.04761170407417951,0.01208622203377984,67.57232689504957,8.72470760345459,74.38550585767386,74.38550585767386,74.38550585767386,74.38550585767386,69.02346150180581
0.0029296875,0.1459413011067,0.8302028179168701,0.1562620750215839,0.1562620750215839,0.1562620750215839,0.1562620750215839,0.14815653399463585,0.043734542407468734,-0.30238327383995056,0.04761170407417951,0.04761170407417951,0.04761170407417951,0.04761170407417951,0.03576428400987157,67.5848418084316,8.966714859008789,74.38550585767386,74.38550585767386,74.38550585767386,74.38550585767386,69.02619808459002
0.0048828125,0.14597912685266023,0.8070764541625977,0.1562620750215839,0.1562620750215839,0.1562620750215839,0.1562620750215839,0.14816405752459216,0.07257750546953923,-0.33067449927330017,0.04761170407417951,0.04761170407417951,0.04761170407417951,0.04761170407417951,0.05963269231033947,67.6093721365485,9.180091857910156,74.38550585767386,74.38550585767386,74.38550585767386,74.38550585767386,69.03093595603193
0.0068359375,0.14603406420264942,0.7870625257492065,0.1562620750215839,0.1562620750215839,0.1562620750215839,0.1562620750215839,0.14817582931732765,0.10098810735487357,-0.3257644474506378,0.04761170407417951,0.04761170407417951,0.04761170407417951,0.04761170407417951,0.08347514540936476,67.64500144369595,9.323760986328125,74.38550585767386,74.38550585767386,74.38550585767386,74.38550585767386,69.03828639284194
0.0087890625,0.14610428651356674,0.7712123394012451,0.15629204946207664,0.15627618897019105,0.1562759948182599,0.15627618897019105,0.1481914489986604,0.128854383794211,-0.31559666991233826,0.13962174381264053,0.10486496767295476,0.10465000280191224,0.10486496767295476,0.10733074975615091,67.69054458455247,9.39516544342041,74.40448951501354,74.39474635580719,74.39462700699741,74.39474635580719,69.04805213878322
0.0107421875,0.14618775616705065,0.7603805065155029,0.15629204946207664,0.1562867626314481,0.15628643977074003,0.1562867626314481,0.14821084298801993,0.15610765515481895,-0.30087587237358093,0.13962174381264053,0.1280369355952635,0.12753996965770925,0.1280369355952635,0.13118810414086116,67.74469119407152,9.396574974060059,74.40448951501354,74.40125018608946,74.40105217822156,74.40125018608946,69.06026320020786
0.0126953125,0.1462824789370898,0.7552778720855713,0.15629204946207664,0.15629733629270517,0.15629688472322012,0.15629733629270517,0.1482338983356398,0.18271379412369576,-0.2824583947658539,0.13962174381264053,0.15120576830688623,0.15042687714842035,0.15120576830688623,0.15505009583488602,67.80615319362906,9.334562301635742,74.40448951501354,74.40772045426155,74.40744459927507,74.40772045426155,69.07490266499146
0.0146484375,0.14638664229545617,0.7564674615859985,0.15629204946207664,0.15630790995396224,0.15630887853608652,0.15630790995396224,0.14826055837892166,0.20866516812478753,-0.26128169894218445,0.13962174381264053,0.1743714664440797,0.17586186311627475,0.1743714664440797,0.17891677077570162,67.87375919303945,9.219386100769043,74.40448951501354,74.4141571671345,74.41474678004346,74.4141571671345,69.09196449052048
0.0166015625,0.14649858736516502,0.764305055141449,0.15634666431164046,0.15632056184229368,0.15631959923411687,0.15632056184229368,0.14829079041133086,0.23399048852795673,-0.23830685019493103,0.23294739987247484,0.19795486831137146,0.1966794398243039,0.19795486831137146,0.20278894398372282,67.94643727879944,9.064299583435059,74.43726023313394,74.42151809466102,74.42092553778114,74.42151809466102,69.11143798337584
0.0185546875,0.14661705559427202,0.7834628224372864,0.15634666431164046,0.15633796348852486,0.15633672051089503,0.15633796348852486,0.14832457836752772,0.25870859376532035,-0.21446171402931213,0.23294739987247484,0.22128452100019683,0.21963353519640041,0.22128452100019683,0.2266672198030645,68.02337464560446,8.884819030761719,74.43726023313394,74.43202136127081,74.43126167952283,74.43202136127081,69.1333109225965
