case_id,time,time_fraction,x,exact_density,cse_density,absolute_density_error,cse_blend,fno_operator_density,fno_operator_absolute_density_error,hllc_piecewise_constant_density,hllc_piecewise_constant_absolute_density_error,hllc_fixed_mc_subcell_density,hllc_fixed_mc_subcell_absolute_density_error,physics_gated_dkan_fv_sod_neighbourhood_density,physics_gated_dkan_fv_sod_neighbourhood_absolute_density_error,physics_gated_dkan_fv_engineering_density,physics_gated_dkan_fv_engineering_absolute_density_error,hllc_muscl_fine_density,hllc_muscl_fine_absolute_density_error
id11,0.0,0.0,0.0009765625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.6316909,0.10889885979461678,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0029296875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.6696247,0.14683268624114998,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0048828125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.7043856,0.1815936382369996,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0068359375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.7185886,0.19579659062194832,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0087890625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.6715752,0.14878318863677986,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0107421875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.6243248,0.10153279858398445,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0126953125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.5787085,0.05591652947235115,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0146484375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.5361376,0.013345580871582108,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0166015625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4975091,0.025282878105163498,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0185546875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4632359,0.05955614489746086,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0205078125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.433318,0.08947398108673088,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0224609375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4074317,0.11536027831268303,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0244140625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.3850203,0.13777174395751945,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0263671875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.3653787,0.15741326255035393,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0283203125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.3477237,0.17506827754211418,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0302734375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.3312573,0.1915346567077636,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0322265625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.3152168,0.20757522029113762,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0341796875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.2989186,0.22387339514923088,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0361328125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.2818031,0.2409888688964843,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0380859375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.2634715,0.2593205158157348,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0400390625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.2437233,0.2790687267227172,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0419921875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.222589,0.30020298403930656,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0439453125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.2003448,0.32244719905090324,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0458984375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.1775099,0.34528209609222404,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0478515625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.1548119,0.36798014086914055,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0498046875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.1474804,0.37531163138580315,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0517578125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.1429807,0.37981130522918694,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0537109375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.138793,0.38399900836181633,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0556640625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.1350073,0.3877847377700805,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0576171875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.1318135,0.39097847384643547,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0595703125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.129466,0.39332594317626945,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0615234375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.128239,0.39455296439361565,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0634765625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.1283897,0.39440228385162346,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0654296875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.130132,0.3926600400848388,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0673828125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.1336113,0.38918067855072014,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0693359375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.1438768,0.3789152089996337,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0712890625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.1724045,0.35038747233581535,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0732421875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.2034541,0.3193378631515502,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0751953125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.2355065,0.2872854654235839,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0771484375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.2668796,0.2559124414367675,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0791015625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.2958508,0.22694124621582024,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0810546875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.320805,0.20198704642486565,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0830078125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.3403848,0.18240715903472893,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0849609375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.3536261,0.16916586798858635,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0869140625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.3600535,0.16273846072387688,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0888671875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.3597258,0.16306616706085197,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0908203125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.3532258,0.16956617278289787,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0927734375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.3415964,0.18119563502502434,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0947265625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.326238,0.19655396384429924,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0966796875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.3087839,0.21400811118316643,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.0986328125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.2909694,0.23182262820434563,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1005859375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.274512,0.24827994746398918,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1025390625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.261016,0.2617759887619018,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1044921875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.2519008,0.2708912078781127,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1064453125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.2483511,0.27444090289306633,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1083984375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.251281,0.27151097697448723,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1103515625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.2613034,0.26148857516479485,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1123046875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.2786908,0.2441011850280761,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1142578125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.3033419,0.21945013446044914,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1162109375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.334745,0.1880469505233764,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1181640625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.3719647,0.15082730693054192,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1201171875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4136593,0.10913266581726067,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1220703125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4581461,0.06464590472412102,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1240234375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4580942,0.06469776076507561,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1259765625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4517069,0.07108511370849602,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1279296875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.444755,0.07803704184722893,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1298828125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4376216,0.08517040652465813,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1318359375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4307716,0.09202041072082512,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1337890625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4247077,0.09808434886169426,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1357421875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4199294,0.10286261481475822,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1376953125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4168855,0.10590650481414787,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1396484375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4159299,0.10686208647918694,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1416015625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4172962,0.10549582881164543,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1435546875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4210745,0.10171749037933342,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1455078125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4272143,0.09557773513030998,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1474609375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4355347,0.0872572843475341,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1494140625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4457517,0.07704033297729485,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1513671875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.457512,0.06527997893524162,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1533203125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4704312,0.052360791389465255,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1552734375,1.522792,1.522792,0.0,1.5183850496364931e-05,1.4841257,0.03866626662445061,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1572265625,1.522792,1.522792,0.0,1.5183850496364931e-05,1.49824,0.024552005950927658,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1591796875,1.522792,1.522792,0.0,1.5183850496364931e-05,1.5124633,0.010328668777465744,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
id11,0.0,0.0,0.1611328125,1.522792,1.522792,0.0,1.5183850496364931e-05,1.526533,0.0037410076217652133,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0,1.522792,0.0
