case_id,time,time_fraction,method,density_loss,velocity_loss,pressure_loss,case_evaluation_loss
id08,0.02113975,0.08333333333333333,fno_operator,0.2591334478996836,0.5345235528542234,0.1650069409654468,0.2837902764087203
id08,0.02113975,0.08333333333333333,hllc_piecewise_constant,0.07102673505655609,0.12341206358239086,0.027921251159126824,0.06255155545806122
id08,0.02113975,0.08333333333333333,hllc_fixed_mc_subcell,0.07222074532368677,0.12206264106685831,0.027148208362465825,0.06208623162491962
id08,0.02113975,0.08333333333333333,physics_gated_dkan_fv_sod_neighbourhood,0.07222780615460123,0.12206243618112449,0.02714896920002343,0.06208880016434506
id08,0.02113975,0.08333333333333333,physics_gated_dkan_fv_engineering,0.07553393303702775,0.12360861057119235,0.027422000107763207,0.0634984782209473
id08,0.02113975,0.08333333333333333,hllc_muscl_fine,0.040672940377194745,0.0688110389097893,0.013309746340533724,0.033397284373572984
id08,0.0422795,0.16666666666666666,fno_operator,0.21393262305183297,0.3306627462533727,0.11365351413091507,0.20033110398392326
id08,0.0422795,0.16666666666666666,hllc_piecewise_constant,0.07773551042091811,0.09427226347013556,0.026446556474386245,0.057870536288337174
id08,0.0422795,0.16666666666666666,hllc_fixed_mc_subcell,0.07170819766064333,0.08622915389196083,0.02300408962301396,0.052200660015759175
id08,0.0422795,0.16666666666666666,physics_gated_dkan_fv_sod_neighbourhood,0.07169829469246561,0.08621053755470075,0.02299652636885892,0.05218877944891877
id08,0.0422795,0.16666666666666666,physics_gated_dkan_fv_engineering,0.06360687997342054,0.07297458054129108,0.018529091547482363,0.0441411126288379
id08,0.0422795,0.16666666666666666,hllc_muscl_fine,0.04246494103088147,0.03224901706604783,0.010126584206798014,0.02402536505333476
id08,0.06341925,0.25,fno_operator,0.21422700552205315,0.2607967677949856,0.09561806624439302,0.1748123560470338
id08,0.06341925,0.25,hllc_piecewise_constant,0.08186314814595469,0.09021972029660427,0.028465775640992202,0.059461744542457395
id08,0.06341925,0.25,hllc_fixed_mc_subcell,0.07475529927346529,0.08041247784612682,0.02404564065844197,0.05248081780035536
id08,0.06341925,0.25,physics_gated_dkan_fv_sod_neighbourhood,0.07478572730568862,0.08036341902274198,0.024023581746972823,0.05246120900942485
id08,0.06341925,0.25,physics_gated_dkan_fv_engineering,0.06215351530462014,0.05978011187459142,0.016284211233972768,0.039258139671717734
id08,0.06341925,0.25,hllc_muscl_fine,0.04106439562160606,0.03435220329292097,0.009718317208926037,0.023933361520489617
id08,0.084559,0.3333333333333333,fno_operator,0.23139087719341597,0.20779342491640643,0.08015369776575086,0.15678356383904363
id08,0.084559,0.3333333333333333,hllc_piecewise_constant,0.0816454611151888,0.08144110542422907,0.0276706354861284,0.056876336253408724
id08,0.084559,0.3333333333333333,hllc_fixed_mc_subcell,0.07602214903795494,0.0742373929165169,0.024311350276883956,0.051577146552151044
id08,0.084559,0.3333333333333333,physics_gated_dkan_fv_sod_neighbourhood,0.07579087074498152,0.07362636185409191,0.024079958388830567,0.05121949865649818
id08,0.084559,0.3333333333333333,physics_gated_dkan_fv_engineering,0.07159725890130832,0.0656663421789415,0.023031913648434887,0.04766391904345094
id08,0.084559,0.3333333333333333,hllc_muscl_fine,0.043230768932566305,0.040645539453342254,0.012403855041817258,0.02793320989868312
id08,0.10569875,0.4166666666666667,fno_operator,0.22385766382138228,0.15751129014349277,0.06730584653314996,0.13338658351625068
id08,0.10569875,0.4166666666666667,hllc_piecewise_constant,0.07963842047598152,0.06693885917074952,0.026082989608381648,0.051806720858987645
id08,0.10569875,0.4166666666666667,hllc_fixed_mc_subcell,0.07420581300763808,0.05906894765302687,0.022605482891292723,0.046273993725873694
id08,0.10569875,0.4166666666666667,physics_gated_dkan_fv_sod_neighbourhood,0.07418259887217353,0.05893872286171449,0.022547505308828198,0.04619557965680892
id08,0.10569875,0.4166666666666667,physics_gated_dkan_fv_engineering,0.06865215079591246,0.05087614365213617,0.01921794053597851,0.0406404391936111
id08,0.10569875,0.4166666666666667,hllc_muscl_fine,0.040759254452218424,0.022374278076195183,0.010825954257966888,0.021452627092000878
id08,0.1268385,0.5,fno_operator,0.2435096553507539,0.1638268030772171,0.0792745961852748,0.1467838902253614
id08,0.1268385,0.5,hllc_piecewise_constant,0.07775332471332977,0.05454649625894388,0.02089713987001668,0.04458521779184363
id08,0.1268385,0.5,hllc_fixed_mc_subcell,0.07587998180088801,0.05531190629723499,0.02174821035276494,0.045025283548217505
id08,0.1268385,0.5,physics_gated_dkan_fv_sod_neighbourhood,0.07571043193615476,0.055332004065981794,0.02176880010880022,0.045011367256805664
id08,0.1268385,0.5,physics_gated_dkan_fv_engineering,0.07632401274934306,0.056055162254234556,0.022691947008785917,0.04596030019865138
id08,0.1268385,0.5,hllc_muscl_fine,0.04313780516523231,0.024071436312048358,0.009583477401436316,0.02150937167889176
id08,0.14797824999999998,0.5833333333333333,fno_operator,0.2617624602562265,0.16782698861052184,0.0913181581827549,0.1588944652566077
id08,0.14797824999999998,0.5833333333333333,hllc_piecewise_constant,0.08285688692351025,0.06121463778210758,0.02685289562311696,0.05145074566559074
id08,0.14797824999999998,0.5833333333333333,hllc_fixed_mc_subcell,0.07786677898426349,0.05751548019095549,0.024181621171773006,0.04766586271385833
id08,0.14797824999999998,0.5833333333333333,physics_gated_dkan_fv_sod_neighbourhood,0.07783463310404998,0.05751867212944114,0.024183686624568032,0.04766154103002585
id08,0.14797824999999998,0.5833333333333333,physics_gated_dkan_fv_engineering,0.07156719582702481,0.051008279133894684,0.02012716897924226,0.04188377216890234
id08,0.14797824999999998,0.5833333333333333,hllc_muscl_fine,0.04377452337050701,0.029863418202600144,0.011677909261370864,0.024807062806140083
id08,0.169118,0.6666666666666666,fno_operator,0.28008165798869195,0.1544698029680242,0.10110597769282131,0.16354415659248717
id08,0.169118,0.6666666666666666,hllc_piecewise_constant,0.0853004734229454,0.06350481986747125,0.02987124043794021,0.054492549728205775
id08,0.169118,0.6666666666666666,hllc_fixed_mc_subcell,0.07914810387058341,0.058477240827107396,0.025986639215416843,0.04936197202993234
id08,0.169118,0.6666666666666666,physics_gated_dkan_fv_sod_neighbourhood,0.07889849235934696,0.058466118008217834,0.0259784040191604,0.049301690387956544
id08,0.169118,0.6666666666666666,physics_gated_dkan_fv_engineering,0.0693333050783598,0.048830783388721814,0.02031524236606382,0.0409718776944519
id08,0.169118,0.6666666666666666,hllc_muscl_fine,0.04704641166987837,0.03623258409810195,0.015689604883412762,0.029905146895960535
id08,0.19025775,0.75,fno_operator,0.26365824033602375,0.11570495875806387,0.09668630858783213,0.14341220069552674
id08,0.19025775,0.75,hllc_piecewise_constant,0.08367138187243628,0.05481589732356139,0.028425577733253587,0.05070657262327595
