x,exact_density,piecewise_density,fixed_mc_density,fine_hllc_density,dkan_fv_density,dkan_fv_min_density,dkan_fv_max_density,legacy_dkan_fv_density,legacy_dkan_fv_min_density,legacy_dkan_fv_max_density,dkan_tv2_density,dkan_tv2_min_density,dkan_tv2_max_density,fno_density,fno_min_density,fno_max_density,exact_velocity,piecewise_velocity,fixed_mc_velocity,fine_hllc_velocity,dkan_fv_velocity,dkan_fv_min_velocity,dkan_fv_max_velocity,legacy_dkan_fv_velocity,legacy_dkan_fv_min_velocity,legacy_dkan_fv_max_velocity,dkan_tv2_velocity,dkan_tv2_min_velocity,dkan_tv2_max_velocity,fno_velocity,fno_min_velocity,fno_max_velocity,exact_pressure,piecewise_pressure,fixed_mc_pressure,fine_hllc_pressure,dkan_fv_pressure,dkan_fv_min_pressure,dkan_fv_max_pressure,legacy_dkan_fv_pressure,legacy_dkan_fv_min_pressure,legacy_dkan_fv_max_pressure,dkan_tv2_pressure,dkan_tv2_min_pressure,dkan_tv2_max_pressure,fno_pressure,fno_min_pressure,fno_max_pressure
0.0009765625,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.77117896,0.73531055,0.77953637,0.323802,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.48242438,0.3841417,0.5068464,1.785825,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.5371089,1.3074312,1.539089
0.0029296875,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.747265,0.7141493,0.7658037,0.323802,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.4616585,0.35786548,0.47782105,1.785825,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.5319486,1.3366445,1.5481409
0.0048828125,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.72581005,0.6965977,0.7528761,0.323802,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.44669217,0.33662075,0.45168805,1.785825,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.5239762,1.3680406,1.5534304
0.0068359375,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.7072788,0.6823815,0.7411382,0.323802,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.42884198,0.32056934,0.43716672,1.785825,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.5146691,1.4002658,1.5551313
0.0087890625,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.6919437,0.6711333,0.73085636,0.323802,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.40949166,0.30958697,0.43250543,1.785825,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.5052139,1.4319425,1.5536827
0.0107421875,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.6799052,0.6624518,0.7221584,0.323802,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3936751,0.3032823,0.4319777,1.785825,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.4963435,1.461795,1.5497236
0.0126953125,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.6711189,0.65594006,0.71504223,0.323802,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.38128686,0.30104566,0.43475556,1.785825,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.4887588,1.4883193,1.5440137
0.0146484375,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.6654236,0.6512251,0.7094124,0.323802,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.372109,0.30211896,0.43996316,1.785825,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.5120664,1.4810412,1.5373582
0.0166015625,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.662564,0.647965,0.70513463,0.323802,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.36583766,0.3056755,0.44671786,1.785825,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.5305334,1.4742509,1.5312911
0.0185546875,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.637761,0.66220886,0.6458467,0.7020911,0.323802,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.3238019999999999,0.36210462,0.31090167,0.45416853,1.785825,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.7858249999999998,1.5242417,1.4677552,1.5463588
