time,x,reference_density,cse_blend,fno_operator_density,fno_operator_absolute_density_error,hllc_piecewise_constant_density,hllc_piecewise_constant_absolute_density_error,hllc_fixed_mc_subcell_density,hllc_fixed_mc_subcell_absolute_density_error,physics_gated_dkan_fv_sod_neighbourhood_density,physics_gated_dkan_fv_sod_neighbourhood_absolute_density_error,sensor_gated_dkan_fv_engineering_tv_trust_0.02_density,sensor_gated_dkan_fv_engineering_tv_trust_0.02_absolute_density_error,hllc_muscl_fine_density,hllc_muscl_fine_absolute_density_error
0.0,0.0654296875,0.445,0.0,0.7916778922080994,0.34667789220809936,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.0673828125,0.445,0.0,0.8037657737731934,0.35876577377319335,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.0693359375,0.445,0.0,0.8149554133415222,0.3699554133415222,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.0712890625,0.445,0.0,0.824571967124939,0.37957196712493896,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.0732421875,0.445,0.0,0.8320522904396057,0.3870522904396057,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.0751953125,0.445,0.0,0.8369873762130737,0.3919873762130737,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.0771484375,0.445,0.0,0.8301059007644653,0.3851059007644653,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.0791015625,0.445,0.0,0.8146634697914124,0.36966346979141235,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.0810546875,0.445,0.0,0.7981023192405701,0.35310231924057006,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.0830078125,0.445,0.0,0.7812738418579102,0.33627384185791015,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.0849609375,0.445,0.0,0.7650014162063599,0.32000141620635986,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.0869140625,0.445,0.0,0.7500180602073669,0.30501806020736694,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.0888671875,0.445,0.0,0.7369260787963867,0.2919260787963867,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.0908203125,0.445,0.0,0.7261812090873718,0.2811812090873718,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.0927734375,0.445,0.0,0.7180935740470886,0.2730935740470886,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.0947265625,0.445,0.0,0.7128342390060425,0.2678342390060425,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.0966796875,0.445,0.0,0.7104430794715881,0.26544307947158813,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.0986328125,0.445,0.0,0.7108331322669983,0.2658331322669983,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
0.0,0.1005859375,0.445,0.0,0.7137942910194397,0.2687942910194397,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0,0.445,0.0
