x,exact_density,piecewise_density,fixed_mc_density,fine_hllc_density,dkan_fv_density,dkan_fv_min_density,dkan_fv_max_density,legacy_dkan_fv_density,legacy_dkan_fv_min_density,legacy_dkan_fv_max_density,dkan_tv2_density,dkan_tv2_min_density,dkan_tv2_max_density,fno_density,fno_min_density,fno_max_density,exact_velocity,piecewise_velocity,fixed_mc_velocity,fine_hllc_velocity,dkan_fv_velocity,dkan_fv_min_velocity,dkan_fv_max_velocity,legacy_dkan_fv_velocity,legacy_dkan_fv_min_velocity,legacy_dkan_fv_max_velocity,dkan_tv2_velocity,dkan_tv2_min_velocity,dkan_tv2_max_velocity,fno_velocity,fno_min_velocity,fno_max_velocity,exact_pressure,piecewise_pressure,fixed_mc_pressure,fine_hllc_pressure,dkan_fv_pressure,dkan_fv_min_pressure,dkan_fv_max_pressure,legacy_dkan_fv_pressure,legacy_dkan_fv_min_pressure,legacy_dkan_fv_max_pressure,dkan_tv2_pressure,dkan_tv2_min_pressure,dkan_tv2_max_pressure,fno_pressure,fno_min_pressure,fno_max_pressure
0.0009765625,1.522792,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5263658,1.4357116,1.6033331,-0.333936,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.3329155,-0.3516673,-0.30920318,0.625103,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.380875,0.35867155,0.4036509
0.0029296875,1.522792,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5617945,1.4338183,1.6546608,-0.333936,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.3308299,-0.3578181,-0.30985025,0.625103,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.41090155,0.37516487,0.44330773
0.0048828125,1.522792,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5853193,1.4316763,1.6982883,-0.333936,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.32934925,-0.36369398,-0.31100288,0.625103,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.43788254,0.3917349,0.47954255
0.0068359375,1.522792,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5968001,1.4294995,1.7335273,-0.333936,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.32865927,-0.36925337,-0.3127645,0.625103,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.4606841,0.40824178,0.51078206
0.0087890625,1.522792,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5969856,1.4274434,1.7601722,-0.333936,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.3288683,-0.37440363,-0.31517985,0.625103,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.47849017,0.42449445,0.53597635
0.0107421875,1.522792,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5874025,1.4256011,1.7784625,-0.333936,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33002225,-0.3790283,-0.31824163,0.625103,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.49090523,0.4402671,0.55471855
0.0126953125,1.522792,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.570151,1.4240152,1.7890116,-0.333936,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33211663,-0.383029,-0.32189724,0.625103,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.49798915,0.4553351,0.5672351
0.0146484375,1.522792,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5476418,1.4227016,1.7927165,-0.333936,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33511284,-0.38635626,-0.32605538,0.625103,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.5002167,0.46951547,0.57426333
0.0166015625,1.522792,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5223318,1.4216754,1.7906451,-0.333936,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33894238,-0.38902697,-0.33059004,0.625103,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.49837852,0.48269877,0.5768627
0.0185546875,1.522792,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.5227919999999997,1.4964955,1.4209646,1.7839208,-0.333936,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.33393600000000007,-0.34350708,-0.39112243,-0.3353469,0.625103,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.6251029999999997,0.4948672,0.49345335,0.57621866
