time,x,reference_density,cse_blend,fno_operator_density,fno_operator_absolute_density_error,hllc_piecewise_constant_density,hllc_piecewise_constant_absolute_density_error,hllc_fixed_mc_subcell_density,hllc_fixed_mc_subcell_absolute_density_error,physics_gated_dkan_fv_sod_neighbourhood_density,physics_gated_dkan_fv_sod_neighbourhood_absolute_density_error,sensor_gated_dkan_fv_engineering_tv_trust_0.02_density,sensor_gated_dkan_fv_engineering_tv_trust_0.02_absolute_density_error,hllc_muscl_fine_density,hllc_muscl_fine_absolute_density_error
0.0,0.0654296875,1.0,0.0,1.5378460884094238,0.5378460884094238,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0673828125,1.0,0.0,1.5765191316604614,0.5765191316604614,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0693359375,1.0,0.0,1.6208304166793823,0.6208304166793823,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0712890625,1.0,0.0,1.668708086013794,0.668708086013794,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0732421875,1.0,0.0,1.7176460027694702,0.7176460027694702,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0751953125,1.0,0.0,1.7647452354431152,0.7647452354431152,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0771484375,1.0,0.0,1.806779146194458,0.806779146194458,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0791015625,1.0,0.0,1.8403387069702148,0.8403387069702148,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0810546875,1.0,0.0,1.8620349168777466,0.8620349168777466,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0830078125,1.0,0.0,1.8687036037445068,0.8687036037445068,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0849609375,1.0,0.0,1.8575938940048218,0.8575938940048218,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0869140625,1.0,0.0,1.8269621133804321,0.8269621133804321,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0888671875,1.0,0.0,1.7772387266159058,0.7772387266159058,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0908203125,1.0,0.0,1.6738629341125488,0.6738629341125488,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0927734375,1.0,0.0,1.5677684545516968,0.5677684545516968,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0947265625,1.0,0.0,1.4675240516662598,0.46752405166625977,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0966796875,1.0,0.0,1.3762179613113403,0.37621796131134033,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0986328125,1.0,0.0,1.2957642078399658,0.2957642078399658,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1005859375,1.0,0.0,1.2270985841751099,0.22709858417510986,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1025390625,1.0,0.0,1.1704719066619873,0.1704719066619873,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1044921875,1.0,0.0,1.125718116760254,0.1257181167602539,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1064453125,1.0,0.0,1.092448115348816,0.09244811534881592,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1083984375,1.0,0.0,1.0701632499694824,0.07016324996948242,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1103515625,1.0,0.0,1.0582820177078247,0.05828201770782471,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1123046875,1.0,0.0,1.05606210231781,0.05606210231781006,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1142578125,1.0,0.0,1.062423825263977,0.06242382526397705,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1162109375,1.0,0.0,1.0757650136947632,0.07576501369476318,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.1181640625,1.0,0.0,1.0939502716064453,0.09395027160644531,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
