case_id,time,time_fraction,method,density_loss,velocity_loss,pressure_loss,case_evaluation_loss
stress01,0.04666666666666667,0.5833333333333334,physics_gated_dkan_fv_sod_neighbourhood,0.04113863566124558,0.1462535804179892,0.013915595962954013,0.04374744904290182
stress01,0.04666666666666667,0.5833333333333334,physics_gated_dkan_fv_engineering,0.04035955624967805,0.1417362069030384,0.013876440971985196,0.04297690078280713
stress01,0.04666666666666667,0.5833333333333334,hllc_muscl_fine,0.01928908245582444,0.07109758607135142,0.005691881841226558,0.019836913537833442
stress01,0.05333333333333334,0.6666666666666667,fno_operator,0.2378128418490779,0.4053283791092168,0.1445341201250896,0.2406232375651068
stress01,0.05333333333333334,0.6666666666666667,hllc_piecewise_constant,0.044437629094324506,0.15213763202639863,0.016144814748952588,0.04779034870601228
stress01,0.05333333333333334,0.6666666666666667,hllc_fixed_mc_subcell,0.044853156342463,0.15073454463779612,0.014970743888920888,0.04660327041820941
stress01,0.05333333333333334,0.6666666666666667,physics_gated_dkan_fv_sod_neighbourhood,0.04583663191817246,0.14840990487803227,0.015450736627332585,0.04719271084569358
stress01,0.05333333333333334,0.6666666666666667,physics_gated_dkan_fv_engineering,0.04738112963931294,0.14492787776201935,0.016140312115404735,0.048034848362846175
stress01,0.05333333333333334,0.6666666666666667,hllc_muscl_fine,0.027999792486736674,0.09495403050696616,0.00959848265509247,0.02944129668083356
stress01,0.060000000000000005,0.75,fno_operator,0.21948930975939515,0.3157212323481146,0.133151578094232,0.20974316959663142
stress01,0.060000000000000005,0.75,hllc_piecewise_constant,0.04205318160273255,0.133170078199541,0.014836106656033488,0.043635687219075944
stress01,0.060000000000000005,0.75,hllc_fixed_mc_subcell,0.04182696464367045,0.13162310926874124,0.013739950134018747,0.042291966920085376
stress01,0.060000000000000005,0.75,physics_gated_dkan_fv_sod_neighbourhood,0.04434012309383277,0.12570472786380513,0.015027728066171798,0.04375361537933268
stress01,0.060000000000000005,0.75,physics_gated_dkan_fv_engineering,0.043667684348343797,0.12520869617686403,0.015148902128361954,0.04359050881869602
stress01,0.060000000000000005,0.75,hllc_muscl_fine,0.021308348687311632,0.06851550656838769,0.006550093360552647,0.02122570151520914
stress01,0.06666666666666667,0.8333333333333333,fno_operator,0.16915652127935096,0.22741623584898746,0.12302724234059989,0.16789476973226156
stress01,0.06666666666666667,0.8333333333333333,hllc_piecewise_constant,0.03991111789623971,0.11684139359947,0.013756674110156072,0.04003145326387637
stress01,0.06666666666666667,0.8333333333333333,hllc_fixed_mc_subcell,0.039975658840704476,0.11511862155444809,0.012711529988684692,0.03881917896465751
stress01,0.06666666666666667,0.8333333333333333,physics_gated_dkan_fv_sod_neighbourhood,0.04208298308174882,0.1102201529691266,0.013813324098088248,0.04001491599794335
stress01,0.06666666666666667,0.8333333333333333,physics_gated_dkan_fv_engineering,0.042790493424715775,0.10927244064941644,0.014126824752327667,0.0404235234265054
stress01,0.06666666666666667,0.8333333333333333,hllc_muscl_fine,0.019081247494429694,0.04375977803784161,0.004674164621714266,0.015744491049012918
stress01,0.07333333333333333,0.9166666666666666,fno_operator,0.16788255743799785,0.22825956970404418,0.12243335125807743,0.16740873033192613
stress01,0.07333333333333333,0.9166666666666666,hllc_piecewise_constant,0.04589789454909118,0.1285483391888013,0.016882492114389438,0.04635521465321254
stress01,0.07333333333333333,0.9166666666666666,hllc_fixed_mc_subcell,0.04464814634738138,0.12413409693113339,0.014824181595283393,0.043473214050444464
stress01,0.07333333333333333,0.9166666666666666,physics_gated_dkan_fv_sod_neighbourhood,0.04540525789129181,0.12245373290289784,0.015195543587015716,0.043879816765656124
stress01,0.07333333333333333,0.9166666666666666,physics_gated_dkan_fv_engineering,0.04532817967673246,0.1179887985875152,0.015120159146366734,0.043243596530996006
stress01,0.07333333333333333,0.9166666666666666,hllc_muscl_fine,0.023469980718042002,0.06713861460880892,0.007553207591034377,0.022831731212702783
stress01,0.08,1.0,fno_operator,0.1788076037531402,0.21428852443616425,0.12155622999342816,0.1670016286573628
stress01,0.08,1.0,hllc_piecewise_constant,0.04488026940058106,0.11479324055194916,0.01610516132615335,0.04361597817984103
stress01,0.08,1.0,hllc_fixed_mc_subcell,0.0429791336712012,0.10965701787670833,0.013911423189967093,0.0403232210699004
stress01,0.08,1.0,physics_gated_dkan_fv_sod_neighbourhood,0.04304311338043003,0.10950907492040986,0.013946371882953201,0.04035880912662841
stress01,0.08,1.0,physics_gated_dkan_fv_engineering,0.03957912674653959,0.10501135815098249,0.01265517852863621,0.0374676901324706
stress01,0.08,1.0,hllc_muscl_fine,0.02019295553868756,0.0453665978649463,0.0049607380720585355,0.016563831322808694
