time,x,reference_density,cse_blend,fno_operator_density,fno_operator_absolute_density_error,hllc_piecewise_constant_density,hllc_piecewise_constant_absolute_density_error,hllc_fixed_mc_subcell_density,hllc_fixed_mc_subcell_absolute_density_error,physics_gated_dkan_fv_sod_neighbourhood_density,physics_gated_dkan_fv_sod_neighbourhood_absolute_density_error,sensor_gated_dkan_fv_engineering_tv_trust_0.02_density,sensor_gated_dkan_fv_engineering_tv_trust_0.02_absolute_density_error,hllc_muscl_fine_density,hllc_muscl_fine_absolute_density_error
0.0,0.1845703125,1.4,0.0,1.1385626792907715,0.2614373207092284,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.1865234375,1.4,0.0,1.1358616352081299,0.26413836479187003,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.1884765625,1.4,0.0,1.1320288181304932,0.26797118186950675,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.1904296875,1.4,0.0,1.1272212266921997,0.2727787733078002,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.1923828125,1.4,0.0,1.1216291189193726,0.27837088108062735,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.1943359375,1.4,0.0,1.115465760231018,0.28453423976898184,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.1962890625,1.4,0.0,1.1089529991149902,0.2910470008850097,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.1982421875,1.4,0.0,1.1023083925247192,0.2976916074752807,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2001953125,1.4,0.0,1.0957306623458862,0.3042693376541137,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2021484375,1.4,0.0,1.0893890857696533,0.3106109142303466,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2041015625,1.4,0.0,1.0834145545959473,0.31658544540405265,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2060546875,1.4,0.0,1.077893853187561,0.3221061468124389,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2080078125,1.4,0.0,1.0728684663772583,0.3271315336227416,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2099609375,1.4,0.0,1.068336009979248,0.33166399002075186,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2119140625,1.4,0.0,1.064254641532898,0.33574535846710196,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2138671875,1.4,0.0,1.0605512857437134,0.33944871425628653,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2158203125,1.4,0.0,1.0571330785751343,0.34286692142486563,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2177734375,1.4,0.0,1.053900957107544,0.34609904289245597,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2197265625,1.4,0.0,1.0507632493972778,0.3492367506027221,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2216796875,1.4,0.0,1.047653079032898,0.35234692096710196,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2236328125,1.4,0.0,1.0445395708084106,0.35546042919158927,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2255859375,1.4,0.0,1.041438341140747,0.35856165885925284,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2275390625,1.4,0.0,1.038414478302002,0.36158552169799796,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2294921875,1.4,0.0,1.0355826616287231,0.36441733837127677,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2314453125,1.4,0.0,1.0330981016159058,0.36690189838409415,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2333984375,1.4,0.0,1.0311452150344849,0.36885478496551505,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2353515625,1.4,0.0,1.0299204587936401,0.3700795412063598,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2373046875,1.4,0.0,1.029616117477417,0.3703838825225829,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2392578125,1.4,0.0,1.0304007530212402,0.3695992469787597,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2412109375,1.4,0.0,1.0324032306671143,0.36759676933288565,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2431640625,1.4,0.0,1.035697340965271,0.3643026590347289,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2451171875,1.4,0.0,1.0402915477752686,0.35970845222473136,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2470703125,1.4,0.0,1.0461214780807495,0.3538785219192504,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2490234375,1.4,0.0,1.0530492067337036,0.3469507932662963,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2509765625,1.4,0.0,1.0608664751052856,0.33913352489471427,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2529296875,1.4,0.0,1.069305419921875,0.3306945800781249,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2548828125,1.4,0.0,1.0780515670776367,0.3219484329223632,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2568359375,1.4,0.0,1.0867642164230347,0.31323578357696524,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2587890625,1.4,0.0,1.0950971841812134,0.30490281581878653,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2607421875,1.4,0.0,1.1027218103408813,0.29727818965911856,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2626953125,1.4,0.0,1.1093477010726929,0.29065229892730704,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2646484375,1.4,0.0,1.114740014076233,0.285259985923767,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2666015625,1.4,0.0,1.1187312602996826,0.2812687397003173,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2685546875,1.4,0.0,1.1212263107299805,0.27877368927001944,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2705078125,1.4,0.0,1.12220299243927,0.2777970075607299,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2724609375,1.4,0.0,1.1217073202133179,0.27829267978668204,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2744140625,1.4,0.0,1.1198456287384033,0.2801543712615966,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2763671875,1.4,0.0,1.1167768239974976,0.28322317600250235,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2783203125,1.4,0.0,1.1127023696899414,0.2872976303100585,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2802734375,1.4,0.0,1.1078572273254395,0.29214277267456046,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2822265625,1.4,0.0,1.1024972200393677,0.29750277996063224,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2841796875,1.4,0.0,1.096885085105896,0.3031149148941039,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2861328125,1.4,0.0,1.0912715196609497,0.3087284803390502,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2880859375,1.4,0.0,1.0858782529830933,0.31412174701690665,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2900390625,1.4,0.0,1.080875277519226,0.31912472248077384,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2919921875,1.4,0.0,1.0763667821884155,0.3236332178115844,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2939453125,1.4,0.0,1.0723778009414673,0.3276221990585326,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2958984375,1.4,0.0,1.0688527822494507,0.3311472177505492,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2978515625,1.4,0.0,1.0656598806381226,0.33434011936187735,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.2998046875,1.4,0.0,1.0626047849655151,0.3373952150344848,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3017578125,1.4,0.0,1.0594522953033447,0.3405477046966552,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3037109375,1.4,0.0,1.0559519529342651,0.3440480470657348,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3056640625,1.4,0.0,1.0518649816513062,0.34813501834869376,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3076171875,1.4,0.0,1.048641562461853,0.3513584375381469,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3095703125,1.4,0.0,1.0462679862976074,0.3537320137023925,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3115234375,1.4,0.0,1.0430837869644165,0.3569162130355834,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3134765625,1.4,0.0,1.0390827655792236,0.3609172344207763,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3154296875,1.4,0.0,1.0342981815338135,0.36570181846618643,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3173828125,1.4,0.0,1.0288126468658447,0.3711873531341552,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3193359375,1.4,0.0,1.0227590799331665,0.3772409200668334,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3212890625,1.4,0.0,1.0163207054138184,0.38367929458618155,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3232421875,1.4,0.0,1.0097224712371826,0.3902775287628173,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3251953125,1.4,0.0,1.0032180547714233,0.39678194522857657,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3271484375,1.4,0.0,0.9970754384994507,0.4029245615005492,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3291015625,1.4,0.0,0.9915602207183838,0.4084397792816161,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3310546875,1.4,0.0,0.9869215488433838,0.4130784511566161,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3330078125,1.4,0.0,0.983380138874054,0.41661986112594596,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3349609375,1.4,0.0,0.9811191558837891,0.41888084411621085,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3369140625,1.4,0.0,0.9729090332984924,0.4270909667015075,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3388671875,1.4,0.0,0.9626443982124329,0.43735560178756705,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
0.0,0.3408203125,1.4,0.0,0.9548254609107971,0.4451745390892028,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0,1.4,0.0
