case_id,time,time_fraction,method,method_label,primitive_rms_l2
lax,0.08166666666666667,0.5833333333333333,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.07499259875801817
lax,0.08166666666666667,0.5833333333333333,hllc_muscl_fine,512-cell HLLC,0.037838036611926903
lax,0.09333333333333334,0.6666666666666666,fno_operator,FNO,0.3630811217707096
lax,0.09333333333333334,0.6666666666666666,hllc_piecewise_constant,128-cell HLLC-PC,0.08830120515233983
lax,0.09333333333333334,0.6666666666666666,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.0822428811367068
lax,0.09333333333333334,0.6666666666666666,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.08230980354188955
lax,0.09333333333333334,0.6666666666666666,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.08210864975149625
lax,0.09333333333333334,0.6666666666666666,hllc_muscl_fine,512-cell HLLC,0.050859558522587514
lax,0.10500000000000001,0.75,fno_operator,FNO,0.36805057904927213
lax,0.10500000000000001,0.75,hllc_piecewise_constant,128-cell HLLC-PC,0.08494449684900497
lax,0.10500000000000001,0.75,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.0790443712314082
lax,0.10500000000000001,0.75,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.07921060287073937
lax,0.10500000000000001,0.75,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.074849081201077
lax,0.10500000000000001,0.75,hllc_muscl_fine,512-cell HLLC,0.04631275559060511
lax,0.11666666666666667,0.8333333333333333,fno_operator,FNO,0.34424360352290706
lax,0.11666666666666667,0.8333333333333333,hllc_piecewise_constant,128-cell HLLC-PC,0.07491608995582057
lax,0.11666666666666667,0.8333333333333333,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.0746433768569892
lax,0.11666666666666667,0.8333333333333333,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.07464388407468937
lax,0.11666666666666667,0.8333333333333333,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.07501079765662928
lax,0.11666666666666667,0.8333333333333333,hllc_muscl_fine,512-cell HLLC,0.04275182611042312
lax,0.12833333333333333,0.9166666666666665,fno_operator,FNO,0.292632688929535
lax,0.12833333333333333,0.9166666666666665,hllc_piecewise_constant,128-cell HLLC-PC,0.07630848173456233
lax,0.12833333333333333,0.9166666666666665,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.07400705334507712
lax,0.12833333333333333,0.9166666666666665,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.07402461286551998
lax,0.12833333333333333,0.9166666666666665,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.07440438847211621
lax,0.12833333333333333,0.9166666666666665,hllc_muscl_fine,512-cell HLLC,0.04041155716230202
lax,0.14,1.0,fno_operator,FNO,0.25400885104971593
lax,0.14,1.0,hllc_piecewise_constant,128-cell HLLC-PC,0.07808272939742898
lax,0.14,1.0,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.07120857106137082
lax,0.14,1.0,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.07122564528737482
lax,0.14,1.0,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.06319524474624773
lax,0.14,1.0,hllc_muscl_fine,512-cell HLLC,0.03572662816750365
moving_contact,0.0,0.0,fno_operator,FNO,0.3383365181675092
moving_contact,0.0,0.0,hllc_piecewise_constant,128-cell HLLC-PC,0.03630567356786223
moving_contact,0.0,0.0,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.03630567356786223
moving_contact,0.0,0.0,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.03630567356786223
moving_contact,0.0,0.0,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.03630567356786223
moving_contact,0.0,0.0,hllc_muscl_fine,512-cell HLLC,7.384799332436384e-17
moving_contact,0.024999999999999998,0.08333333333333333,fno_operator,FNO,0.3041808987705983
moving_contact,0.024999999999999998,0.08333333333333333,hllc_piecewise_constant,128-cell HLLC-PC,0.02521897595235495
moving_contact,0.024999999999999998,0.08333333333333333,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.027389760744841885
moving_contact,0.024999999999999998,0.08333333333333333,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.02738977310787261
moving_contact,0.024999999999999998,0.08333333333333333,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.02744551036231133
moving_contact,0.024999999999999998,0.08333333333333333,hllc_muscl_fine,512-cell HLLC,0.019342272906884467
moving_contact,0.049999999999999996,0.16666666666666666,fno_operator,FNO,0.3352771216226116
moving_contact,0.049999999999999996,0.16666666666666666,hllc_piecewise_constant,128-cell HLLC-PC,0.03131772515884481
moving_contact,0.049999999999999996,0.16666666666666666,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.03280352043717065
moving_contact,0.049999999999999996,0.16666666666666666,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.032803544047978
moving_contact,0.049999999999999996,0.16666666666666666,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.03290288889448513
moving_contact,0.049999999999999996,0.16666666666666666,hllc_muscl_fine,512-cell HLLC,0.018335310696637023
moving_contact,0.075,0.25,fno_operator,FNO,0.4776903740573045
moving_contact,0.075,0.25,hllc_piecewise_constant,128-cell HLLC-PC,0.036815098154271
moving_contact,0.075,0.25,hllc_fixed_mc_subcell,128-cell HLLC-MC,0.03344146569788263
moving_contact,0.075,0.25,physics_gated_dkan_fv_sod_neighbourhood,Narrow DKAN-FV,0.03344141852284545
moving_contact,0.075,0.25,sensor_gated_dkan_fv_engineering_tv_trust_0.02,CSE-DKAN-FV,0.03266525389794383
moving_contact,0.075,0.25,hllc_muscl_fine,512-cell HLLC,0.021007930622827006
